Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Mode,Delivery_Type,Delivery_Time_Minutes,Rating
ORD01639,2024-07-04,CUST0331,Customer 156,Bhubaneswar,Odisha,East,P359,Chips,Snacks,Blinkit Fresh,7,280.52,15,1669.09,1313.07,356.02,UPI,Standard,31,5
ORD01640,2024-05-17,CUST0260,Customer 102,Ludhiana,Punjab,North,P905,Energy Drink,Beverages,Parle,7,189.89,20,1063.38,648.22,415.16,Cash,Express,52,4
ORD01641,2024-05-03,CUST0079,Customer 16,Mumbai,Maharashtra,West,P981,Coffee,Beverages,HUL,7,489.75,10,3085.43,2176.08,909.35,Card,Standard,43,4
ORD01642,2024-08-08,CUST0306,Customer 354,Ludhiana,Punjab,North,P445,Paneer,Dairy,Amul,4,335.31,10,1207.12,772.83,434.29,Card,Express,58,5
ORD01643,2024-01-05,CUST0027,Customer 235,Bhubaneswar,Odisha,East,P301,Chips,Snacks,Parle,3,275.37,15,702.19,483.84,218.35,UPI,Express,46,3
ORD01644,2024-12-17,CUST0003,Customer 124,Ahmedabad,Gujarat,West,P675,Coffee,Beverages,Amul,6,149.43,10,806.92,605.26,201.66,UPI,Standard,18,4
ORD01645,2024-04-04,CUST0492,Customer 288,Kolkata,West Bengal,East,P196,Apple,Fruits & Vegetables,Parle,1,163.95,10,147.56,82.18,65.38,UPI,Standard,24,3
ORD01646,2024-02-21,CUST0058,Customer 73,Hyderabad,Telangana,South,P344,Curd,Dairy,Blinkit Fresh,8,317.81,10,2288.23,1387.64,900.59,Cash,Express,27,3
ORD01647,2024-12-07,CUST0177,Customer 57,Ahmedabad,Gujarat,West,P808,Juice,Beverages,Amul,3,284.65,15,725.86,596.54,129.32,Cash,Standard,41,3
ORD01648,2024-11-05,CUST0422,Customer 466,Hyderabad,Telangana,South,P740,Namkeen,Snacks,Nestle,2,144.58,15,245.79,207.21,38.58,Cash,Express,30,3
ORD01649,2024-12-23,CUST0017,Customer 473,Ludhiana,Punjab,North,P883,Namkeen,Snacks,Tata,6,382.78,5,2181.85,1650.77,531.08,UPI,Standard,21,5
ORD01650,2024-03-12,CUST0434,Customer 45,Ludhiana,Punjab,North,P783,Curd,Dairy,Blinkit Fresh,8,140.09,0,1120.72,951.83,168.89,Card,Standard,37,5
ORD01651,2024-09-18,CUST0500,Customer 402,Hyderabad,Telangana,South,P770,Apple,Fruits & Vegetables,HUL,7,33.8,10,212.94,150.7,62.24,Card,Express,10,5
ORD01652,2024-11-02,CUST0173,Customer 487,Ludhiana,Punjab,North,P175,Onion,Fruits & Vegetables,Tata,7,135.44,5,900.68,744.76,155.92,Cash,Standard,13,4
ORD01653,2024-12-26,CUST0371,Customer 215,Kolkata,West Bengal,East,P551,Cleaner,Household,Britannia,3,460.49,5,1312.4,1081.83,230.57,Cash,Express,21,3
ORD01654,2024-11-28,CUST0078,Customer 30,Kolkata,West Bengal,East,P248,Popcorn,Snacks,Blinkit Fresh,6,428.1,0,2568.6,1919.44,649.16,Cash,Express,35,4
ORD01655,2024-07-04,CUST0393,Customer 190,Kolkata,West Bengal,East,P552,Soap,Household,Tata,4,71.39,10,257.0,151.57,105.43,Card,Express,48,5
ORD01656,2024-02-13,CUST0267,Customer 436,New Delhi,Delhi,North,P824,Popcorn,Snacks,Britannia,1,379.27,10,341.34,207.61,133.73,Cash,Standard,25,4
ORD01657,2024-07-27,CUST0076,Customer 350,Kolkata,West Bengal,East,P698,Apple,Fruits & Vegetables,Nestle,8,252.15,0,2017.2,1303.53,713.67,Cash,Standard,48,3
ORD01658,2024-11-10,CUST0043,Customer 381,Ahmedabad,Gujarat,West,P154,Coffee,Beverages,HUL,3,264.43,15,674.3,399.44,274.86,UPI,Express,20,3
ORD01659,2024-02-28,CUST0396,Customer 14,Hyderabad,Telangana,South,P467,Cookies,Snacks,ITC,4,346.11,15,1176.77,921.89,254.88,Cash,Standard,41,3
ORD01660,2024-05-20,CUST0163,Customer 27,Ahmedabad,Gujarat,West,P110,Cleaner,Household,ITC,2,199.12,5,378.33,214.49,163.84,UPI,Express,59,5
ORD01661,2024-01-29,CUST0088,Customer 305,Mumbai,Maharashtra,West,P423,Cleaner,Household,Tata,1,445.79,10,401.21,297.45,103.76,Card,Standard,13,3
ORD01662,2024-06-01,CUST0321,Customer 36,Ludhiana,Punjab,North,P649,Soap,Household,ITC,5,215.88,15,917.49,691.63,225.86,UPI,Standard,44,5
ORD01663,2024-06-09,CUST0052,Customer 125,New Delhi,Delhi,North,P350,Cheese,Dairy,Parle,3,234.28,0,702.84,396.78,306.06,Card,Express,16,5
ORD01664,2024-04-30,CUST0089,Customer 17,Kolkata,West Bengal,East,P889,Banana,Fruits & Vegetables,Britannia,4,277.0,20,886.4,532.48,353.92,Cash,Express,58,5
ORD01665,2024-12-14,CUST0045,Customer 333,Mumbai,Maharashtra,West,P818,Paneer,Dairy,HUL,1,134.03,20,107.22,80.74,26.48,UPI,Standard,48,3
ORD01666,2024-02-11,CUST0132,Customer 358,Ahmedabad,Gujarat,West,P834,Soft Drink,Beverages,Nestle,3,42.16,0,126.48,82.98,43.5,UPI,Standard,10,4
ORD01667,2024-12-09,CUST0273,Customer 430,Ludhiana,Punjab,North,P721,Popcorn,Snacks,Blinkit Fresh,6,438.25,0,2629.5,2072.93,556.57,UPI,Express,23,4
ORD01668,2024-07-05,CUST0216,Customer 311,Ludhiana,Punjab,North,P583,Onion,Fruits & Vegetables,ITC,2,318.66,10,573.59,377.73,195.86,Cash,Standard,32,4
ORD01669,2024-12-16,CUST0416,Customer 60,Mumbai,Maharashtra,West,P804,Soft Drink,Beverages,Tata,8,57.56,15,391.41,267.66,123.75,UPI,Standard,25,5
ORD01670,2024-01-13,CUST0191,Customer 187,Bhubaneswar,Odisha,East,P606,Paneer,Dairy,Britannia,7,463.36,15,2756.99,1966.2,790.79,Card,Express,22,5
ORD01671,2024-02-05,CUST0155,Customer 153,Ahmedabad,Gujarat,West,P906,Curd,Dairy,Tata,4,349.95,10,1259.82,945.07,314.75,Card,Express,41,4
ORD01672,2024-12-16,CUST0153,Customer 90,Bengaluru,Karnataka,South,P741,Chips,Snacks,Nestle,2,406.66,15,691.32,541.82,149.5,Card,Express,28,5
ORD01673,2024-01-14,CUST0431,Customer 129,Bengaluru,Karnataka,South,P497,Toothpaste,Household,Blinkit Fresh,4,445.84,15,1515.86,952.84,563.02,Card,Standard,47,5
ORD01674,2024-09-06,CUST0350,Customer 309,Mumbai,Maharashtra,West,P756,Energy Drink,Beverages,Britannia,4,21.44,10,77.18,54.98,22.2,Card,Express,54,3
ORD01675,2024-11-02,CUST0115,Customer 144,Kolkata,West Bengal,East,P165,Detergent,Household,Amul,3,251.63,0,754.89,501.99,252.9,Card,Express,34,5
ORD01676,2024-03-04,CUST0266,Customer 99,Bengaluru,Karnataka,South,P120,Toothpaste,Household,Nestle,3,81.58,5,232.5,147.46,85.04,Cash,Express,38,5
ORD01677,2024-10-24,CUST0315,Customer 230,Mumbai,Maharashtra,West,P739,Cookies,Snacks,Amul,5,419.66,15,1783.56,1459.52,324.04,Card,Express,18,3
ORD01678,2024-02-18,CUST0284,Customer 318,Mumbai,Maharashtra,West,P647,Popcorn,Snacks,Nestle,7,399.45,15,2376.73,1561.0,815.73,UPI,Standard,14,4
ORD01679,2024-08-24,CUST0490,Customer 188,Hyderabad,Telangana,South,P952,Milk,Dairy,Blinkit Fresh,7,116.06,0,812.42,487.82,324.6,Card,Express,57,4
ORD01680,2024-02-15,CUST0294,Customer 430,Ludhiana,Punjab,North,P316,Toothpaste,Household,Amul,4,254.24,20,813.57,571.24,242.33,Card,Express,54,3
ORD01681,2024-12-15,CUST0357,Customer 88,New Delhi,Delhi,North,P217,Tea,Beverages,Tata,7,495.73,10,3123.1,1894.34,1228.76,UPI,Express,36,3
ORD01682,2024-01-24,CUST0159,Customer 353,Bengaluru,Karnataka,South,P716,Cleaner,Household,Amul,6,148.53,0,891.18,691.82,199.36,UPI,Standard,53,3
ORD01683,2024-04-30,CUST0349,Customer 307,Bhubaneswar,Odisha,East,P700,Shampoo,Household,Nestle,4,184.04,15,625.74,513.82,111.92,UPI,Standard,27,5
ORD01684,2024-11-03,CUST0359,Customer 379,Bengaluru,Karnataka,South,P288,Namkeen,Snacks,Blinkit Fresh,2,230.21,10,414.38,236.58,177.8,Cash,Express,50,5
ORD01685,2024-03-03,CUST0357,Customer 278,Bhubaneswar,Odisha,East,P504,Milk,Dairy,Britannia,3,359.2,15,915.96,726.66,189.3,Cash,Standard,32,4
ORD01686,2024-11-04,CUST0125,Customer 5,New Delhi,Delhi,North,P890,Biscuits,Snacks,HUL,2,170.7,5,324.33,253.88,70.45,Cash,Standard,43,5
ORD01687,2024-01-17,CUST0288,Customer 384,Kolkata,West Bengal,East,P725,Namkeen,Snacks,ITC,8,85.09,10,612.65,505.07,107.58,Cash,Express,39,4
ORD01688,2024-11-14,CUST0241,Customer 99,Hyderabad,Telangana,South,P539,Soft Drink,Beverages,HUL,2,51.94,5,98.69,60.67,38.02,UPI,Standard,54,3
ORD01689,2024-05-18,CUST0049,Customer 353,Ludhiana,Punjab,North,P731,Chips,Snacks,Britannia,3,166.7,5,475.09,353.42,121.67,UPI,Standard,53,3
ORD01690,2024-06-07,CUST0149,Customer 138,Bengaluru,Karnataka,South,P272,Namkeen,Snacks,Parle,1,65.19,20,52.15,30.25,21.9,Cash,Standard,19,5
ORD01691,2024-06-28,CUST0360,Customer 458,New Delhi,Delhi,North,P193,Butter,Dairy,Nestle,1,354.9,10,319.41,217.76,101.65,Cash,Standard,52,3
ORD01692,2024-11-13,CUST0277,Customer 318,Bhubaneswar,Odisha,East,P823,Onion,Fruits & Vegetables,Nestle,5,69.46,15,295.2,193.49,101.71,UPI,Standard,12,4
ORD01693,2024-02-08,CUST0342,Customer 462,Kolkata,West Bengal,East,P941,Chips,Snacks,Nestle,1,264.11,5,250.9,167.01,83.89,UPI,Express,30,4
ORD01694,2024-07-14,CUST0365,Customer 196,Bhubaneswar,Odisha,East,P543,Cleaner,Household,Tata,3,36.91,5,105.19,65.49,39.7,Cash,Express,59,3
ORD01695,2024-11-16,CUST0422,Customer 278,Kolkata,West Bengal,East,P901,Toothpaste,Household,Britannia,2,292.97,0,585.94,469.0,116.94,Cash,Express,49,3
ORD01696,2024-04-06,CUST0139,Customer 210,Kolkata,West Bengal,East,P295,Butter,Dairy,Britannia,1,201.7,5,191.61,134.84,56.77,Card,Express,25,4
ORD01697,2024-01-20,CUST0260,Customer 223,Hyderabad,Telangana,South,P894,Onion,Fruits & Vegetables,Blinkit Fresh,7,229.37,20,1284.47,804.49,479.98,Card,Express,28,3
ORD01698,2024-01-12,CUST0296,Customer 442,Hyderabad,Telangana,South,P455,Shampoo,Household,ITC,6,30.0,10,162.0,99.02,62.98,Cash,Standard,48,4
ORD01699,2024-02-19,CUST0430,Customer 442,Mumbai,Maharashtra,West,P581,Toothpaste,Household,Tata,7,156.02,5,1037.53,671.09,366.44,Card,Express,26,4
ORD01700,2024-08-21,CUST0109,Customer 479,New Delhi,Delhi,North,P381,Onion,Fruits & Vegetables,Parle,6,151.5,20,727.2,510.93,216.27,Cash,Standard,52,4
ORD01701,2024-08-22,CUST0359,Customer 437,Ahmedabad,Gujarat,West,P975,Cleaner,Household,Amul,5,239.35,15,1017.24,773.35,243.89,Card,Express,15,4
ORD01702,2024-07-19,CUST0246,Customer 425,Mumbai,Maharashtra,West,P467,Apple,Fruits & Vegetables,Tata,5,402.14,15,1709.09,992.62,716.47,Card,Standard,10,5
ORD01703,2024-12-15,CUST0093,Customer 105,Kolkata,West Bengal,East,P390,Banana,Fruits & Vegetables,Britannia,7,255.87,10,1611.98,1012.69,599.29,Card,Standard,46,5
ORD01704,2024-10-22,CUST0405,Customer 486,Kolkata,West Bengal,East,P334,Chips,Snacks,HUL,6,395.14,15,2015.21,1626.4,388.81,Card,Standard,12,3
ORD01705,2024-01-18,CUST0433,Customer 67,Kolkata,West Bengal,East,P438,Potato,Fruits & Vegetables,Amul,3,451.76,15,1151.99,676.58,475.41,Cash,Express,44,4
ORD01706,2024-05-27,CUST0294,Customer 126,Ahmedabad,Gujarat,West,P876,Juice,Beverages,Tata,2,322.01,5,611.82,431.45,180.37,Cash,Express,52,4
ORD01707,2024-03-13,CUST0225,Customer 282,Hyderabad,Telangana,South,P691,Milk,Dairy,Tata,2,30.43,0,60.86,49.0,11.86,Cash,Standard,15,5
ORD01708,2024-09-25,CUST0193,Customer 389,Bengaluru,Karnataka,South,P586,Shampoo,Household,Amul,3,455.14,15,1160.61,798.38,362.23,UPI,Standard,30,4
ORD01709,2024-10-31,CUST0133,Customer 207,Bengaluru,Karnataka,South,P620,Coffee,Beverages,Tata,5,165.94,10,746.73,458.03,288.7,Cash,Express,24,3
ORD01710,2024-01-25,CUST0230,Customer 452,New Delhi,Delhi,North,P325,Butter,Dairy,Nestle,8,346.22,0,2769.76,1919.54,850.22,Card,Standard,27,4
ORD01711,2024-06-09,CUST0357,Customer 22,Ahmedabad,Gujarat,West,P621,Paneer,Dairy,HUL,3,206.3,15,526.07,359.49,166.58,Card,Standard,60,4
ORD01712,2024-08-16,CUST0384,Customer 236,Bhubaneswar,Odisha,East,P906,Butter,Dairy,Parle,6,86.4,10,466.56,375.36,91.2,UPI,Express,40,4
ORD01713,2024-09-02,CUST0216,Customer 240,Ahmedabad,Gujarat,West,P463,Chips,Snacks,Nestle,5,438.62,0,2193.1,1836.7,356.4,Card,Standard,32,3
ORD01714,2024-10-28,CUST0030,Customer 404,Kolkata,West Bengal,East,P133,Cookies,Snacks,Amul,4,332.84,5,1264.79,718.17,546.62,Cash,Standard,57,3
ORD01715,2024-06-24,CUST0126,Customer 269,Ahmedabad,Gujarat,West,P919,Popcorn,Snacks,Blinkit Fresh,3,136.24,10,367.85,282.03,85.82,Cash,Standard,33,3
ORD01716,2024-01-19,CUST0134,Customer 239,Kolkata,West Bengal,East,P129,Paneer,Dairy,Nestle,7,492.25,0,3445.75,2785.92,659.83,UPI,Express,57,3
ORD01717,2024-02-22,CUST0350,Customer 455,Bhubaneswar,Odisha,East,P425,Banana,Fruits & Vegetables,Britannia,7,420.1,0,2940.7,1693.93,1246.77,Cash,Standard,60,4
ORD01718,2024-11-27,CUST0210,Customer 262,Ahmedabad,Gujarat,West,P598,Namkeen,Snacks,Amul,8,235.37,0,1882.96,1324.13,558.83,Card,Standard,56,5
ORD01719,2024-06-24,CUST0308,Customer 301,Ahmedabad,Gujarat,West,P483,Soap,Household,Amul,1,375.38,5,356.61,235.6,121.01,Cash,Express,27,5
ORD01720,2024-06-10,CUST0143,Customer 430,Bengaluru,Karnataka,South,P592,Apple,Fruits & Vegetables,Britannia,3,258.26,10,697.3,562.45,134.85,Cash,Standard,21,3
ORD01721,2024-01-17,CUST0158,Customer 249,Ludhiana,Punjab,North,P414,Chips,Snacks,HUL,4,440.32,20,1409.02,939.2,469.82,UPI,Express,45,5
ORD01722,2024-03-06,CUST0002,Customer 97,Ludhiana,Punjab,North,P435,Shampoo,Household,Parle,3,145.35,10,392.44,317.65,74.79,Card,Express,11,5
ORD01723,2024-09-11,CUST0246,Customer 155,Bengaluru,Karnataka,South,P197,Butter,Dairy,Britannia,2,277.89,15,472.41,318.44,153.97,UPI,Express,33,3
ORD01724,2024-09-30,CUST0418,Customer 41,Bengaluru,Karnataka,South,P457,Popcorn,Snacks,Britannia,6,113.89,15,580.84,454.06,126.78,Cash,Standard,50,3
ORD01725,2024-12-12,CUST0407,Customer 499,Ludhiana,Punjab,North,P177,Popcorn,Snacks,ITC,1,408.25,20,326.6,209.38,117.22,Cash,Standard,31,4
ORD01726,2024-02-19,CUST0301,Customer 113,Ludhiana,Punjab,North,P418,Popcorn,Snacks,Nestle,3,123.26,5,351.29,292.53,58.76,Cash,Express,56,3
ORD01727,2024-03-29,CUST0160,Customer 469,Bengaluru,Karnataka,South,P260,Coffee,Beverages,Nestle,5,81.02,20,324.08,273.72,50.36,Cash,Standard,46,4
ORD01728,2024-02-14,CUST0152,Customer 371,Bengaluru,Karnataka,South,P511,Milk,Dairy,Nestle,6,94.27,5,537.34,343.12,194.22,UPI,Express,15,4
ORD01729,2024-06-06,CUST0152,Customer 6,Bhubaneswar,Odisha,East,P560,Banana,Fruits & Vegetables,HUL,6,127.26,5,725.38,411.77,313.61,Cash,Express,52,5
ORD01730,2024-07-27,CUST0380,Customer 430,New Delhi,Delhi,North,P824,Popcorn,Snacks,Tata,5,338.55,10,1523.48,984.06,539.42,UPI,Standard,30,4
ORD01731,2024-12-16,CUST0043,Customer 479,New Delhi,Delhi,North,P732,Paneer,Dairy,Nestle,5,183.8,0,919.0,620.41,298.59,UPI,Standard,16,5
ORD01732,2024-03-04,CUST0208,Customer 275,Ahmedabad,Gujarat,West,P244,Banana,Fruits & Vegetables,Tata,3,96.82,10,261.41,154.28,107.13,Cash,Express,19,5
ORD01733,2024-03-15,CUST0016,Customer 271,Ludhiana,Punjab,North,P298,Coffee,Beverages,Parle,7,421.12,20,2358.27,1848.24,510.03,Card,Express,57,3
ORD01734,2024-08-21,CUST0026,Customer 361,Ludhiana,Punjab,North,P306,Butter,Dairy,ITC,8,82.16,5,624.42,446.7,177.72,UPI,Express,12,5
ORD01735,2024-03-03,CUST0075,Customer 313,Ahmedabad,Gujarat,West,P458,Toothpaste,Household,Nestle,3,141.96,5,404.59,290.07,114.52,Card,Standard,21,5
ORD01736,2024-10-09,CUST0015,Customer 89,Ludhiana,Punjab,North,P910,Cheese,Dairy,ITC,7,27.65,15,164.52,92.65,71.87,Card,Express,36,4
ORD01737,2024-02-12,CUST0325,Customer 258,Bhubaneswar,Odisha,East,P846,Soft Drink,Beverages,Blinkit Fresh,6,40.0,20,192.0,106.94,85.06,Card,Standard,54,4
ORD01738,2024-10-13,CUST0252,Customer 272,Bengaluru,Karnataka,South,P620,Juice,Beverages,HUL,6,227.08,5,1294.36,797.54,496.82,Cash,Standard,32,4
ORD01739,2024-01-12,CUST0453,Customer 46,Bengaluru,Karnataka,South,P200,Tea,Beverages,Britannia,7,330.63,5,2198.69,1765.56,433.13,Cash,Standard,10,4
ORD01740,2024-03-03,CUST0390,Customer 370,Ahmedabad,Gujarat,West,P847,Onion,Fruits & Vegetables,Parle,1,122.87,0,122.87,75.22,47.65,Cash,Standard,56,3
ORD01741,2024-07-04,CUST0120,Customer 158,Hyderabad,Telangana,South,P551,Onion,Fruits & Vegetables,ITC,2,144.62,20,231.39,178.01,53.38,Cash,Express,47,4
ORD01742,2024-07-20,CUST0253,Customer 5,Ludhiana,Punjab,North,P927,Milk,Dairy,Parle,6,369.78,5,2107.75,1575.02,532.73,Cash,Standard,50,5
ORD01743,2024-03-22,CUST0270,Customer 464,Ahmedabad,Gujarat,West,P268,Cheese,Dairy,Amul,3,196.43,20,471.43,353.13,118.3,UPI,Express,19,3
ORD01744,2024-08-04,CUST0249,Customer 465,Kolkata,West Bengal,East,P519,Energy Drink,Beverages,HUL,6,225.01,10,1215.05,916.7,298.35,Cash,Express,49,4
ORD01745,2024-03-16,CUST0041,Customer 119,Bhubaneswar,Odisha,East,P465,Juice,Beverages,Britannia,5,295.78,20,1183.12,819.29,363.83,UPI,Standard,30,4
ORD01746,2024-02-02,CUST0362,Customer 326,Kolkata,West Bengal,East,P398,Popcorn,Snacks,Tata,8,483.38,0,3867.04,3248.66,618.38,Cash,Express,37,4
ORD01747,2024-11-09,CUST0209,Customer 183,Kolkata,West Bengal,East,P906,Cleaner,Household,Blinkit Fresh,8,223.71,10,1610.71,994.14,616.57,UPI,Standard,59,5
ORD01748,2024-01-05,CUST0468,Customer 415,Ahmedabad,Gujarat,West,P151,Toothpaste,Household,Britannia,8,274.11,15,1863.95,1158.03,705.92,Card,Express,13,3
ORD01749,2024-05-23,CUST0075,Customer 65,Mumbai,Maharashtra,West,P636,Tomato,Fruits & Vegetables,Parle,8,333.06,5,2531.26,1523.23,1008.03,Cash,Express,29,5
ORD01750,2024-08-11,CUST0336,Customer 356,Hyderabad,Telangana,South,P150,Energy Drink,Beverages,Nestle,1,292.51,20,234.01,182.5,51.51,Cash,Express,27,3
ORD01751,2024-08-12,CUST0383,Customer 124,Bengaluru,Karnataka,South,P483,Detergent,Household,Tata,2,422.48,10,760.46,616.84,143.62,Card,Standard,16,4
ORD01752,2024-01-21,CUST0315,Customer 456,Bhubaneswar,Odisha,East,P547,Tea,Beverages,HUL,6,137.62,5,784.43,641.47,142.96,Card,Standard,50,5
ORD01753,2024-02-02,CUST0055,Customer 307,Hyderabad,Telangana,South,P807,Tomato,Fruits & Vegetables,ITC,4,209.64,10,754.7,556.38,198.32,Cash,Standard,36,4
ORD01754,2024-01-11,CUST0345,Customer 255,Hyderabad,Telangana,South,P564,Milk,Dairy,Blinkit Fresh,6,485.53,5,2767.52,1984.66,782.86,Card,Express,15,3
ORD01755,2024-07-21,CUST0002,Customer 229,Mumbai,Maharashtra,West,P674,Biscuits,Snacks,Amul,6,210.88,20,1012.22,637.8,374.42,Card,Standard,15,5
ORD01756,2024-05-21,CUST0154,Customer 50,New Delhi,Delhi,North,P912,Juice,Beverages,Parle,6,52.89,20,253.87,191.23,62.64,Cash,Express,31,3
ORD01757,2024-11-25,CUST0173,Customer 340,Ludhiana,Punjab,North,P684,Cleaner,Household,HUL,3,269.61,5,768.39,541.87,226.52,Card,Standard,38,4
ORD01758,2024-11-09,CUST0135,Customer 333,Bhubaneswar,Odisha,East,P912,Detergent,Household,Britannia,8,29.0,10,208.8,133.82,74.98,Cash,Standard,24,4
ORD01759,2024-05-16,CUST0394,Customer 314,Ahmedabad,Gujarat,West,P979,Cookies,Snacks,Amul,3,476.36,0,1429.08,1141.86,287.22,Card,Standard,54,3
ORD01760,2024-02-26,CUST0064,Customer 487,Kolkata,West Bengal,East,P441,Butter,Dairy,Parle,8,243.98,0,1951.84,1462.31,489.53,Card,Standard,24,4
ORD01761,2024-08-27,CUST0493,Customer 257,Kolkata,West Bengal,East,P444,Popcorn,Snacks,Tata,8,84.08,10,605.38,504.15,101.23,Card,Express,24,4
ORD01762,2024-11-13,CUST0341,Customer 161,Bhubaneswar,Odisha,East,P255,Potato,Fruits & Vegetables,Britannia,6,440.26,10,2377.4,1641.07,736.33,UPI,Standard,33,4
ORD01763,2024-07-28,CUST0207,Customer 23,Ludhiana,Punjab,North,P259,Shampoo,Household,Parle,8,193.82,20,1240.45,718.61,521.84,Cash,Express,59,3
ORD01764,2024-05-08,CUST0206,Customer 414,Mumbai,Maharashtra,West,P707,Butter,Dairy,HUL,8,20.9,0,167.2,115.29,51.91,Cash,Express,26,5
ORD01765,2024-01-22,CUST0266,Customer 365,Ahmedabad,Gujarat,West,P321,Chips,Snacks,HUL,6,362.55,20,1740.24,1134.66,605.58,Card,Standard,55,4
ORD01766,2024-11-11,CUST0348,Customer 16,New Delhi,Delhi,North,P774,Apple,Fruits & Vegetables,Amul,7,68.37,0,478.59,329.29,149.3,UPI,Standard,57,3
ORD01767,2024-09-27,CUST0161,Customer 161,Ahmedabad,Gujarat,West,P796,Detergent,Household,Nestle,8,280.64,20,1796.1,1083.82,712.28,Card,Express,17,5
ORD01768,2024-09-06,CUST0123,Customer 189,Kolkata,West Bengal,East,P789,Soft Drink,Beverages,Blinkit Fresh,4,189.41,5,719.76,566.58,153.18,Cash,Standard,12,4
ORD01769,2024-04-28,CUST0411,Customer 177,Ludhiana,Punjab,North,P939,Cheese,Dairy,Nestle,4,149.64,0,598.56,502.86,95.7,UPI,Express,14,4
ORD01770,2024-07-26,CUST0436,Customer 345,Bengaluru,Karnataka,South,P330,Biscuits,Snacks,Blinkit Fresh,8,324.92,20,2079.49,1285.15,794.34,Card,Standard,38,3
ORD01771,2024-11-17,CUST0224,Customer 432,Kolkata,West Bengal,East,P473,Banana,Fruits & Vegetables,ITC,8,343.3,5,2609.08,2064.77,544.31,Card,Express,42,3
ORD01772,2024-09-16,CUST0443,Customer 391,Kolkata,West Bengal,East,P635,Paneer,Dairy,Tata,5,359.62,0,1798.1,1065.28,732.82,Card,Express,15,3
ORD01773,2024-02-12,CUST0473,Customer 56,Bengaluru,Karnataka,South,P699,Tomato,Fruits & Vegetables,HUL,3,174.69,5,497.87,394.08,103.79,Cash,Express,31,5
ORD01774,2024-04-02,CUST0192,Customer 352,Bhubaneswar,Odisha,East,P938,Juice,Beverages,Blinkit Fresh,5,201.22,10,905.49,688.19,217.3,Card,Standard,14,3
ORD01775,2024-03-14,CUST0030,Customer 106,Ludhiana,Punjab,North,P665,Paneer,Dairy,Nestle,8,110.04,0,880.32,665.65,214.67,Cash,Express,38,5
ORD01776,2024-03-09,CUST0085,Customer 15,Ahmedabad,Gujarat,West,P176,Shampoo,Household,Parle,8,470.77,10,3389.54,2252.69,1136.85,Cash,Express,22,3
ORD01777,2024-07-18,CUST0006,Customer 101,Bhubaneswar,Odisha,East,P101,Banana,Fruits & Vegetables,HUL,3,232.6,20,558.24,341.71,216.53,Card,Standard,39,4
ORD01778,2024-07-12,CUST0074,Customer 380,New Delhi,Delhi,North,P718,Soft Drink,Beverages,Blinkit Fresh,2,486.24,5,923.86,723.05,200.81,UPI,Standard,36,5
ORD01779,2024-09-21,CUST0203,Customer 288,Mumbai,Maharashtra,West,P150,Milk,Dairy,Parle,8,90.7,10,653.04,466.06,186.98,UPI,Standard,46,3
ORD01780,2024-08-27,CUST0153,Customer 56,New Delhi,Delhi,North,P702,Juice,Beverages,Nestle,6,402.01,10,2170.85,1594.33,576.52,Card,Express,30,5
ORD01781,2024-04-27,CUST0153,Customer 67,Bengaluru,Karnataka,South,P444,Popcorn,Snacks,Nestle,1,483.32,15,410.82,305.47,105.35,Cash,Standard,53,3
ORD01782,2024-07-19,CUST0238,Customer 489,New Delhi,Delhi,North,P111,Cleaner,Household,HUL,2,110.16,20,176.26,104.46,71.8,Card,Express,17,4
ORD01783,2024-03-12,CUST0090,Customer 58,Bengaluru,Karnataka,South,P533,Coffee,Beverages,Amul,6,477.25,15,2433.97,1919.84,514.13,Cash,Standard,33,4
ORD01784,2024-11-14,CUST0328,Customer 43,New Delhi,Delhi,North,P104,Butter,Dairy,Tata,4,382.88,10,1378.37,837.55,540.82,Card,Standard,25,4
ORD01785,2024-03-24,CUST0377,Customer 42,Ludhiana,Punjab,North,P411,Namkeen,Snacks,Amul,7,295.48,10,1861.52,1092.03,769.49,UPI,Express,44,3
ORD01786,2024-06-22,CUST0414,Customer 389,Bengaluru,Karnataka,South,P983,Popcorn,Snacks,HUL,8,291.81,0,2334.48,1936.5,397.98,UPI,Standard,41,3
ORD01787,2024-06-04,CUST0038,Customer 67,Mumbai,Maharashtra,West,P359,Tomato,Fruits & Vegetables,Tata,7,260.15,0,1821.05,1489.57,331.48,UPI,Standard,15,4
ORD01788,2024-10-12,CUST0233,Customer 392,Kolkata,West Bengal,East,P952,Curd,Dairy,Tata,8,204.89,10,1475.21,862.39,612.82,Card,Standard,52,4
ORD01789,2024-08-20,CUST0347,Customer 326,New Delhi,Delhi,North,P784,Biscuits,Snacks,Britannia,5,175.81,20,703.24,555.36,147.88,UPI,Standard,58,3
ORD01790,2024-09-12,CUST0459,Customer 136,New Delhi,Delhi,North,P989,Butter,Dairy,Blinkit Fresh,7,379.24,15,2256.48,1466.71,789.77,UPI,Express,29,5
ORD01791,2024-06-23,CUST0433,Customer 149,Kolkata,West Bengal,East,P266,Coffee,Beverages,HUL,2,279.87,10,503.77,335.56,168.21,UPI,Standard,48,5
